id,email,username,password,firstName,lastName,fullName,description,profilePic,isMod,isObserver,isPuppet,instructions,suspicious,disabled,createdAt,updatedAt
394,alongcamedali@sockpuppet.com,AlongCameDali,$2a$10$ojKTGH8Jsf5uaXvnJRb6OO6aknJKDLxRUm5gFgH3mMb45SrSGn4zy,Dallas 🦋, ,Dallas 🦋,"Sparks flying in her eyes like a lighter, get a little higher, sippin’ on fire.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1029266842349038259.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:16.912000+00:00,2024-06-09 17:30:17.054430+00:00
310,cynicalvision50@dartpost.com,CynicalVision50,$2a$10$SHM6RWz4R5L5/ExrMZ3D2OlS1omx3mF7t38mpuPBbsbzzqJx50o8e,CynicalVisionary, ,CynicalVisionary,"US-PATENT#6,630,507 *Cannabis IS Medicine.   *ILLEGAL DEA WarOnDrugs IS *The OpioidCrisis*                   Prescription PainMedication NEVER WAS a Crisis⚰️",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs109756520370833669.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:27.897000+00:00,2024-06-09 17:29:28.011970+00:00
319,petermcc66@dartpost.com,PeterMcC66,$2a$10$AWxiBYgmWIRHM3pKitx5vOKPpYVpbjj3qRJuRz.0txwXTfSq/GX7a,P McCabe, ,P McCabe,"And oftentimes, to win us to our harm,
The instruments of darkness tell us truths,
Win us with honest trifles, to betray ’s
In deepest consequence.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1005718377399004218.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:33.811000+00:00,2024-06-09 17:29:33.927169+00:00
111,sql_handle@observer.com,sqL_handLe,$2a$10$YOhioOcVHHYzJXFKGyYaQepNqsGqjylmfY/mANf.bR3ZybrttuDiO,L_  N___, ,L_  N___,n–n–no… nobody's fault but mine. virtue signaler; seasoned database systems scientician; he/him.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs10712649413789781.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:28.299000+00:00,2024-06-09 17:27:28.512774+00:00
104,pvsassone@observer.com,pvsassone,$2a$10$ijMPsmIeva1FSv6YyaLoqOqCY2aLVTk4/3hXM4FWmUhiPTopr7YAe,Pier V. Sassone #facciamorete #FBPE #HaveDemocracy, ,Pier V. Sassone #facciamorete #FBPE #HaveDemocracy,"Human, European, Italian... #facciamorete #FBPE #HaveDemocracy",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1020003956617799648.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:24.778000+00:00,2024-06-09 17:27:24.894399+00:00
112,panderkin41@observer.com,panderkin41,$2a$10$VcJ9YSajx6E6tqrmJjOyTOGVgMZjLMtsudsqSAisFaKnDyA2/3oDC,Perlina, ,Perlina,"weekly newspaper publisher. Widow. Mother of seven. DJT should have been my President for second term. NO,  NADA, ZERO DMs!!!",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1040570307247297232.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:28.818000+00:00,2024-06-09 17:27:28.953235+00:00
120,papriddey@observer.com,papriddey,$2a$10$v6qlWhKJIgZ3p.fTIDxGveetPJWD7FZblh33yrGSDdnOpYI97D3oS,P. A. Priddey, ,P. A. Priddey,Author of six books on Amazon --- Vesta Mansion trilogy --  An Experiment in Emotions -- Demons Dancing --  Josh Sheppard and the Island of Death,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1028950672755095642.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:32.589000+00:00,2024-06-09 17:27:32.704004+00:00
128,yservill10@observer.com,yservill10,$2a$10$XizlILcp4Bt7ZyZslAjb1OmviXuRcwwKWiVYSvMTt7wHqvS5bfoNy,Yservill10 SMF 🇵🇭, ,Yservill10 SMF 🇵🇭,my third acc,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1034382090713952562.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:39.366000+00:00,2024-06-09 17:27:39.508902+00:00
327,rk55mk@dartpost.com,rk55mk,$2a$10$7tUXNW.w9HstSMmFMyv/TedLoI7QrxIkkeATsftY3tT58T1TII8ta,TRUMP 2024 😺, ,TRUMP 2024 😺,"Happily married Dad Lifetime NRA, Roll Tide 🚫TRAINS MAGA",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1006774940948692727.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:37.539000+00:00,2024-06-09 17:29:37.747172+00:00
335,nucdog@sockpuppet.com,nucdog,$2a$10$YL4F01flCZ65p3906a4rdeh1qgFoXPWD8YY3nThczkn.kVk7T/Qgy,Nucdog🇺🇸🇺🇦Vet🇺🇸🇺🇦, ,Nucdog🇺🇸🇺🇦Vet🇺🇸🇺🇦,"Vet VW-4 Navy Hurricane Hunters, Dolphin trainer,nuke med tech, #Resist 💙Dem, DAV, Love🐶🐱🦈🐘&⛵️#vet&FBR🇺🇦Slava Ukraini",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs107284793615978722.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:29:41.091000+00:00,2024-06-09 17:29:41.331924+00:00
343,karinainto@sockpuppet.com,KarinaInTO,$2a$10$oJeC8CB9tL/mPAK9gA5dOO4GN3dTvJhrAjW9SGF3IsMDpttivFQba,Karina in Toronto, ,Karina in Toronto,"Known 4 colourful language, & facial expressions that tell you what I'm REALLY thinking. Pursue happiness w/ diligence = credo. 🇵🇱🇨🇺 mixed chick in 🇨🇦",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1019340011008472299.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:29:47.162000+00:00,2024-06-09 17:29:47.273903+00:00
351,okaiijaii@sockpuppet.com,okaiijaii,$2a$10$yr45gKeEAgKLyquHLPXGz.dCXu.AQWJ7Ovr/C0nCLo8m0i72GYpCq,jacqueline, ,jacqueline,a better human | IG - jackythegr8 | UTA,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1010914554585089508.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:29:50.665000+00:00,2024-06-09 17:29:50.786295+00:00
359,john28500101@sockpuppet.com,John28500101,$2a$10$EOKLd2oDqLtp8U5MIM.8V.Ox0MpgaG0X9ryzrifVsqobTi/R/dZwC,John, ,John,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1040068285191397879.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:29:56.415000+00:00,2024-06-09 17:29:56.536416+00:00
367,oddballwoofwoof@sockpuppet.com,oddballwoofwoof,$2a$10$/whT8SI0uQga5vttt4ACyO5RHZpwUCMLIS8auq5Ty5oXWc3LXa1zC,J Calvert, ,J Calvert,Not actually Donald Sutherland... or am I? No. No I'm not. That'd be cool though.,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1002093666427164858.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:00.083000+00:00,2024-06-09 17:30:00.275650+00:00
136,aterv@dartpost.com,aterv,$2a$10$Vt9.gSThABRppdUUIBL/wei4tyG3G5bs5mre1uGF0YNW0qGzJnqYO,pharmD, ,pharmD,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1002243958055190550.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:43.353000+00:00,2024-06-09 17:27:43.565859+00:00
144,trillian_01@dartpost.com,Trillian_01,$2a$10$KsYt123tt5wI6pkZOaPgPOa9jr8DwVqBpgNh3yACu8B40d0FfBKdm,an cailín cainteach ☘️, ,an cailín cainteach ☘️,"“I may not have gone where I intended to go, but I think I've ended up where I needed to be.” D. Adams ✨Faber est suae quisque fortunae✨",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1006125155546367771.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:50.107000+00:00,2024-06-09 17:27:50.327709+00:00
152,karenann915@dartpost.com,karenann915,$2a$10$ujwDw3Jp2RUsPCR1zChTtuwsarH0UmpWkc5lEI5DnTxpo5smCe1FG,Karen, ,Karen,"Trying to take life one day at a time. NOT easy these days! Grateful I can watch the sunrise and set over the Blue Ridge Mtns., in NC. Southern by choice.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs104393807829754417.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:53.932000+00:00,2024-06-09 17:27:54.113750+00:00
313,gwgillett@dartpost.com,gwgillett,$2a$10$0c88LIFOKJeJp3DEA9cNAuay2TyaVnV5lN9ZnZQVtCMFKY74jlhpK,Lawman 5.56, ,Lawman 5.56,"America loving conservative!! Navy veteran, Law Enforcement retiree 38 yrs.,
husband, father, grandfather, great- grandfather, 1A, 2A proud, #MAGA,✝",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1054079068592098998.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:29.135000+00:00,2024-06-09 17:29:29.349237+00:00
375,rev8056@sockpuppet.com,rev8056,$2a$10$Y4jHcxDIz/LCFOJ4U4kMmeW.WIsVRAV4Z420R9bkWuDZkfKYKPUoS,rev8056, ,rev8056,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs108402147894320174.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:06.234000+00:00,2024-06-09 17:30:06.415188+00:00
383,ilhanamohamed@sockpuppet.com,ilhanamohamed,$2a$10$wxHO68B2O.UTMxB7a.jLpe9RnhoWHN/Qxxo4/JRzpzJyT1dNiwoqW,اَلْحَمْدُ لِلّٰهِ, ,اَلْحَمْدُ لِلّٰهِ,🌙,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1037862892435782135.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:10.084000+00:00,2024-06-09 17:30:10.203888+00:00
391,roo_the_day@sockpuppet.com,roo_the_day,$2a$10$0xO490c8KiGY7mUHJxaRdO9nNUClUErlr.apoqKQW9bOL.Ay6wI96,R❄️❄️, ,R❄️❄️,a heart that is fullmetal. 💜💓💙 (she/hers),https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1013002727563379617.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:14.123000+00:00,2024-06-09 17:30:14.308351+00:00
399,chgopetmomma@sockpuppet.com,ChgoPetMomma,$2a$10$wlBhfHd2s/8uzOokkFNKouDE3rRSNhMqFAfY2Jh6/Xar.7ofGNzY.,Jackie, ,Jackie,"Midwesterner, Pet Lover and only Democrat in my family (makes for interesting holidays!)",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1043699343380808513.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:19.151000+00:00,2024-06-09 17:30:19.322967+00:00
312,lostdiva@dartpost.com,LostDiva,$2a$10$c1V8uOE0PPzc2S8vQz4BBukUDm5KOt/PsWRooWXUbfPN3JycltlPm,#SandersCoalition Fight 4 #MedicareForAll #2024, ,#SandersCoalition Fight 4 #MedicareForAll #2024,"Shaming politicians, celebrities, media on the regular. Use Your Influence To Elect Officials Fighting For #MedicareForAll #Reparations #CancelStudentDebt",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1010404480355417845.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:28.724000+00:00,2024-06-09 17:29:28.843913+00:00
320,chiaking@dartpost.com,chiaking,$2a$10$lf05N.z2eQrjyNPOc51np.1UVeMwvT9Kw2j9axfCDTIo50K6mV55m,cheeky+, ,cheeky+,極楽は眉毛の上のつるしもの あまり近さに見つけざりけり 🌞おかげさまでありがとうございます✒️✒️✒️✒️✒️✒️,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1005038206838195846.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:34.254000+00:00,2024-06-09 17:29:34.365606+00:00
328,shadowdogdesign@dartpost.com,ShadowDogDesign,$2a$10$ywSrUnWjMO7ktjeSBB5Vd.zw/UuthKNeAWUaNo74nAlHBk5ok/VYO,Catherine, ,Catherine,"Passionate about creating unique handmade jewelry. Avid reader & intrepid wanderer. LOVE my rescue shadow dog, Seamus (aka Moose) #IStandWithUkraine",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1020328814961222880.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:38.087000+00:00,2024-06-09 17:29:38.237848+00:00
160,cnbsnana@observer.com,CnBsNana,$2a$10$7tdZbtTkMPU2OPXjTiq7RejKAlFUtBi6dbggxuQt6m/hX1bJWAHDC,Crystal English, ,Crystal English,Here Right Matters,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs109328847176380298.png,False,True,False,https://docs.google.com/document/d/e/2PACX-1vTbR0xkO_c-Mv3h7qsKTSs2KeniQ4DHn8KFd_iChLPOzxmudEx8EuFazLpZzU628brEZL49GW7Sn48b/pub,False,False,2024-06-09 17:27:59.632000+00:00,2024-06-09 17:27:59.839781+00:00
168,celieyonce@dartpost.com,celieyonce,$2a$10$Bq5LrS3PpyNbnQiJM466B.Q3WPc6bRBAuyhsnxROvntdz0mF40W8i,NavyCeelz 🐝, ,NavyCeelz 🐝,Up to di time. 🇯🇲 • Beyoncévangelist. 👑🐝 • Stream RENAISSANCE now!,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs114442194319972023.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:03.439000+00:00,2024-06-09 17:28:03.573418+00:00
176,cheryl_marlin@dartpost.com,cheryl_marlin,$2a$10$TdUCbuKYAtXSAUudmutAfOuHK3VPCgRQP5hQQutLsHfZL0jBO.fda,Peebeaux's not amused by all the fuckery, ,Peebeaux's not amused by all the fuckery,"I'm officially finished with ignoring abhorrent people. Approach with extreme caution.
 @CherylMarlin (paypal)
 $Peebeaux103110 (cashapp)",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1030752927826371954.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:09.895000+00:00,2024-06-09 17:28:10.009434+00:00
306,carolwh39009963@dartpost.com,CarolWh39009963,$2a$10$AR6m8tmfM6SwHtySSbeq/.D7JXY7RpmiRZxsQVhcawP44bUE2FYoG,Carol White, ,Carol White,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1007689036577283221.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:26.074000+00:00,2024-06-09 17:29:26.189288+00:00
336,_nuthan@sockpuppet.com,_nuthan,$2a$10$7Hl/GKTq1qGmCSOgQrlYOegpXPVqFForVObxCHdTnP.i4kQod6bd6,ನೂತನ್ , ,ನೂತನ್ ,ಕನ್ನಡಿಗ 💛❤️ | KFI | Photography | Music Composer,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1014416653482773760.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:29:41.624000+00:00,2024-06-09 17:29:41.740146+00:00
352,alcary09@sockpuppet.com,alcary09,$2a$10$wcINzq2D82suWGSWQCBAAuUDzNWQH0KVQd9r28EJL5CcpUoSje9nW,nicole lamy, ,nicole lamy,Never let the things you want Make you forget the things you Have..,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1049189042161495776.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:29:51.111000+00:00,2024-06-09 17:29:51.231811+00:00
360,bidensadisgrace@sockpuppet.com,bidensadisgrace,$2a$10$9AwtdP/ZH9PvwLb5KCtLbOJUmEzg3yXLXoqgQCEDtB344CU5fVPXC,empty shell Biden, ,empty shell Biden,"relentless hound for truth. I would be nicer in person, but I tweet as I would want my kids to hear my thoughts: mocking evil and/or stupidity",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1050236292455720718.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:29:56.882000+00:00,2024-06-09 17:29:56.992381+00:00
368,sleeplss_dreams@sockpuppet.com,Sleeplss_Dreams,$2a$10$N66TQLhwFoMe3N20yDkSSOOqGJclD8YPjQ9jvJSOxzFPXEUJyKnCC,Mr. Robot, ,Mr. Robot,Rule #32: Enjoy The Little Things,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1050459012680730451.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:00.578000+00:00,2024-06-09 17:30:00.706892+00:00
376,francinecherch1@sockpuppet.com,FrancineCherch1,$2a$10$/kM4ufoNyMmhPQn2cojKyeF1Zt0G/G5ZrocKncjw4UPHlkGBfxm6m,Francine Cherchio, ,Francine Cherchio,,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1049727276911198886.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:06.722000+00:00,2024-06-09 17:30:06.874253+00:00
384,hamish102822@sockpuppet.com,Hamish102822,$2a$10$Jbc6kRm6geozgI/VVNQfd.b.p9GpKjyLo.Yia59jFfUjsGsN7jRTO,Hamish of Virginia, ,Hamish of Virginia,"Red blooded American. Free speech, America first. Apparently it's only hate speech when they disagree with it. I mute deranged liberals. MAGA.",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs101724504648038815.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:10.504000+00:00,2024-06-09 17:30:10.721784+00:00
392,mabel012359@sockpuppet.com,mabel012359,$2a$10$HCl8EfdvyaLEl3E9kFwKe.N3z1zyPdsY4uYPP2LfDYXkAcytzOo5a,Mabel and Abe Froman, ,Mabel and Abe Froman,"We are supporting #Ukraine.  We love America, The Beatles, and our mommy.  “And in the end, the love you take is equal to the  love you make.”",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1043313590853462920.png,False,False,True,https://docs.google.com/document/d/e/2PACX-1vROPXVpGX2ORWVyCMnUtU3H38O7Y9L9xM1E0QtA9QgNhXdk_99ogxNqv0Utx_wt013Iix2pDDjrqH7b/pub,False,False,2024-06-09 17:30:16.001000+00:00,2024-06-09 17:30:16.148853+00:00
323,kirkmurphy@dartpost.com,kirkmurphy,$2a$10$sSI2OVefPwyKgUflw7.At.H/iJX0dSJFVCDg9y15qvC908sldwHGG,Kirk Murphy 🇺🇦, ,Kirk Murphy 🇺🇦,"We live in capitalism, its power seems inescapable-but then, so did the divine right of kings-Ursula LeGuin /""The Nazis changed but they never went away""-Chumba",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1007381166450168827.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:29:35.694000+00:00,2024-06-09 17:29:35.903514+00:00
184,kcolaizzo@dartpost.com,kcolaizzo,$2a$10$rquDHjmEtZUYAYp6tzaCou9fmETX5aAetoUjpxB0TB3chzzz.14Bm,katy colaizzo, ,katy colaizzo,#BLM support LGBTQIA#GoldenRule Lucky Granny loves to garden and cook #SaveOurPlanet,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs108611842236428884.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:28:13.566000+00:00,2024-06-09 17:28:13.681571+00:00
106,sandrasbreen@dartpost.com,SandraSBreen,$2a$10$ZRgqJ841dWY.5btvPBeVt.zawEcmvOO179r1dQyAQF1lQ6L5nc3Om,Sandra 💔🇺🇸, ,Sandra 💔🇺🇸,"🏰DAR ""Scotch"" -American 1692🇺🇸KEEP THE FAITH PATRIOTS🙏 🚫BLOCK LOCKED ACCTS 🚫NO LISTS 🇺🇸1984-1776| #1A#2A| Pronoun: WE",https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs109444392754548425.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:25.619000+00:00,2024-06-09 17:27:25.848901+00:00
114,ahmadshernasir@dartpost.com,AhmadSherNasir,$2a$10$GsRGBJtJkxUfipE409csJejbRQqXFdTC5N8nOy2kJB9JGeEIKeExS,Ahmad Sher Nasir / احمد شیر ناصر, ,Ahmad Sher Nasir / احمد شیر ناصر,4 9 1969,https://botfarm-images.s3.us-east-2.amazonaws.com/profile_pics/cs1046620831754404923.png,False,False,False,https://docs.google.com/document/d/e/2PACX-1vRibWTlTJYsjFhc4V04gfBmLKNw4VgITajZYWDqF9WaO3mOsB-jPhDJTPebv7pRqTA909w_wdHtu-Th/pub,False,False,2024-06-09 17:27:29.741000+00:00,2024-06-09 17:27:29.945150+00:00
